
0,0,-1.0,-1.0,-1.0,-1.0,140.0,0,1292,1292,1292,1292,972,1292,0,3,3,219,,0,2,,0,0.9493333333333334
1,1,-1.0,-1.0,-1.0,-1.0,140.0,0,1292,1292,1292,1292,972,1292,0,3,3,219,,1,1,,1,0.8496666666666668
2,2,-1.0,-1.0,-1.0,-1.0,140.0,0,1292,1292,1292,1292,972,1292,0,3,3,219,,2,3,,2,0.8496666666666669
3,3,-1.0,-1.0,-1.0,-1.0,140.0,0,1292,1292,1292,1292,972,1292,0,3,3,219,,3,3,,3,0.8496666666666668
4,4,-1.0,-1.0,-1.0,-1.0,141.0,0,1292,1292,1292,1292,960,1292,0,3,3,216,,4,3,,4,0.9496666666666667
5,5,-1.0,-1.0,-1.0,-1.0,141.0,0,1292,1292,1292,1292,960,1292,0,3,3,216,,5,3,,5,0.8456666666666668
6,6,-1.0,-1.0,-1.0,-1.0,141.0,0,1292,1292,1292,1292,960,1292,0,3,3,216,,6,1,,6,0.8456666666666669
7,7,-1.0,-1.0,-1.0,-1.0,141.0,0,1292,1292,1292,1292,960,1292,0,3,3,216,,7,0,,7,0.8456666666666668
8,8,-1.0,-1.0,-1.0,-1.0,129.0,0,1292,1292,1292,1292,948,1292,0,3,3,213,,8,1,,8,0.9456666666666667
9,9,-1.0,-1.0,-1.0,-1.0,129.0,0,1292,1292,1292,1292,948,1292,0,3,3,213,,9,4,,9,0.8416666666666668
10,10,-1.0,-1.0,-1.0,-1.0,129.0,0,1292,1292,1292,1292,948,1292,0,3,3,213,,10,2,,10,0.8416666666666669
11,11,-1.0,-1.0,-1.0,-1.0,129.0,0,1292,1292,1292,1292,948,1292,0,3,3,213,,11,1,,11,0.8416666666666668
12,12,-1.0,92.0,-1.0,-1.0,117.0,0,1292,500,1292,1292,936,500,0,3,3,210,,12,3,,12,0.9106666666666667
13,13,-1.0,92.0,-1.0,-1.0,117.0,0,1292,500,1292,1292,936,1292,0,3,3,210,,13,2,,13,0.1856666666666667
14,14,-1.0,92.0,-1.0,-1.0,117.0,0,1292,500,1292,1292,936,1292,0,3,3,210,,14,2,,14,0.3096666666666667
15,15,-1.0,92.0,-1.0,-1.0,117.0,0,1292,500,1292,1292,936,1292,0,3,3,210,,15,4,,15,0.6516666666666667
16,16,116.0,128.0,124.0,-1.0,153.0,171,488,508,512,1292,1211,508,0,1,3,198,,16,2,,16,0.659
17,17,116.0,128.0,124.0,-1.0,153.0,171,488,508,512,1292,1211,488,0,1,3,198,,17,2,,17,0.08499999999999998
18,18,116.0,128.0,124.0,-1.0,153.0,0,488,508,512,1292,1211,512,0,1,3,198,,18,4,,18,0.101
19,19,116.0,128.0,124.0,-1.0,153.0,0,488,508,512,1292,1211,1292,0,1,3,198,,19,1,,19,0.4083333333333333
20,20,122.0,142.0,137.0,144.0,165.0,159,482,502,524,504,1223,502,0,1,3,195,,20,4,,20,0.42233333333333334
21,21,122.0,142.0,137.0,144.0,165.0,159,482,502,524,504,1223,482,0,1,3,195,,21,4,,21,0.11500000000000003
22,22,122.0,142.0,137.0,144.0,165.0,0,482,502,524,504,1223,524,0,1,3,195,,22,0,,22,0.14166666666666666
