
2831,2831,36.05551275463989,36.05551275463989,36.05551275463989,36.05551275463989,0,0,0,0,0,0,0,0,1.0,1.0,0.0,12.0,0,0,0,1,1292,1292,1292,1292,972,3,1,3,0,0,,0,2,,0,1.1113617398010023
2832,2832,61.61168720299745,61.61168720299745,61.61168720299745,73.7563556583431,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0,0,0,1292,1292,496,1292,1223,3,10,2,0,0,,1,3,,1,0.6895496931167301
2833,2833,65.39113089708727,65.39113089708727,65.39113089708727,73.7563556583431,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0,0,0,1292,1292,484,1292,1211,3,13,3,0,0,,2,2,,2,1.1029901055611366
2835,2835,49.47726750741192,57.688820407423826,49.47726750741192,48.662100242385755,163,163,0,163,0,1,0,0,1.0,1.0,0.0,12.0,0,0,0,3,480,480,476,500,948,3,28,1,0,0,,4,2,,4,0.5016429706123688
2836,2836,61.18823416311342,74.72616676907762,60.0,65.11528238439882,139,139,0,139,1,1,0,1,0.0,1.0,0.0,1.0,0,0,0,0,598,586,570,488,1211,3,33,2,0,0,,5,0,,5,0.5066481727234553
2839,2839,27.0,113.6001760562016,25.632011235952593,14.422205101855956,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,0,0,0,240,299,291,1137,213,3,89,1,0,0,,8,1,,8,0.5369993337075667
2839,2839,21.18962010041709,126.21014222319853,15.0,20.0,0,0,0,0,0,1,0,1,12.0,12.0,13.0,13.0,12,0,0,0,108,240,205,1194,225,3,92,1,0,0,,8,1,,8,0.5388411733331093
2839,2839,12.041594578792296,126.21014222319853,10.63014581273465,20.0,0,0,0,0,1,1,0,1,1.0,1.0,0.0,12.0,0,0,0,12,71,108,217,1206,237,3,95,1,0,0,,8,0,,8,0.5299360009410559
2842,2842,23.323807579381203,88.14193099768123,57.271284253105414,76.16429609731846,0,0,0,0,1,0,1,0,1.0,1.0,0.0,12.0,0,0,0,3,779,687,206,50,984,2,138,1,0,0,,11,2,,11,0.7177364033060061
2842,2842,46.647615158762406,105.68348972285122,72.11102550927978,104.12012293500234,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0,0,0,0,956,594,242,119,1259,2,146,2,0,0,,11,1,,11,0.7248852810678406
2842,2842,68.35202996254024,112.11155159036913,70.76722405181653,110.81967334368028,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0,0,0,0,944,657,96,63,1271,2,146,1,0,0,,11,3,,11,0.7312888613613289
2845,2845,31.240998703626616,49.47726750741192,123.48279232346505,31.240998703626616,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0,0,0,0,1016,16,976,741,1259,3,40,3,0,0,,14,3,,14,1.191131527256609
2845,2845,31.240998703626616,54.120236510939236,102.83968105745953,36.87817782917155,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0,0,0,0,980,153,842,690,1223,3,48,3,0,0,,14,1,,14,0.7698711030907345
2845,2845,31.240998703626616,48.010415536631214,100.0,50.11985634456667,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0,0,0,0,968,165,779,702,1211,3,48,3,0,0,,14,1,,14,1.2092362478207812
2845,2845,18.0,34.655446902326915,88.56635930193812,35.38361202590826,175,175,175,175,0,1,0,0,0.0,1.0,0.0,1.0,0,0,0,0,954,18,706,675,936,3,60,1,0,0,,14,0,,14,0.7752921335023033
2849,2849,71.16881339463234,40.0,66.09841147864296,27.294688127912362,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,0,0,0,299,309,809,761,996,3,79,1,0,0,,18,1,,18,0.7359021317634343
2849,2849,76.53103945458993,80.65358020571685,62.36184731067546,12.041594578792296,0,0,0,0,1,1,1,1,1.0,1.0,0.0,12.0,0,0,0,3,234,381,927,686,1008,3,79,1,0,0,,18,2,,18,0.7482765220796326
2849,2849,103.69667304209909,98.35141076771599,66.09841147864296,26.40075756488817,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0,0,0,0,130,567,997,557,1271,3,79,2,0,0,,18,1,,18,0.7278966005471967
2849,2849,36.05551275463989,36.05551275463989,36.05551275463989,36.05551275463989,0,0,0,0,0,0,0,0,1.0,1.0,0.0,12.0,0,0,0,1,1292,1292,1292,1292,972,3,1,3,0,0,,18,2,,18,1.1152108945070516
2850,2850,61.61168720299745,61.61168720299745,61.61168720299745,73.7563556583431,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0,0,0,1292,1292,496,1292,1223,3,10,2,0,0,,19,3,,19,0.6927238404808149
2851,2851,65.39113089708727,65.39113089708727,65.39113089708727,73.7563556583431,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0,0,0,0,1292,1292,484,1292,1211,3,13,3,0,0,,20,2,,20,1.1047745025347924
