
22115,22115,-1.0,81.0,-1.0,-1.0,114.40279716860073,0,1292,516,1292,1292,794,516,0,0,3,206,,0,1,,0,0.736
22116,22116,36.0,65.0,-1.0,-1.0,105.67875850898325,0,480,536,1292,1292,585,480,0,0,3,201,,1,1,,1,0.7409999999999999
22120,22120,4.0,49.0,-1.0,-1.0,88.09086218218096,115,598,682,1292,1292,570,598,0,2,3,172,,5,0,,5,0.7363333333333334
22120,22120,-1.0,23.0,49.0,40.0,94.87360012142472,98,1292,691,504,495,614,691,0,2,3,172,,5,2,,5,0.7798333333333334
22120,22120,-1.0,22.0,51.0,40.0,94.33981132056604,97,1292,691,505,494,620,691,0,2,3,172,,5,0,,5,0.7356666666666667
22123,22123,64.0,-1.0,25.0,14.0,90.68627239003708,63,165,1292,729,718,704,165,0,2,3,149,,8,0,,8,0.7153333333333334
22123,22123,66.0,-1.0,23.0,14.0,89.9388681271896,62,140,1292,728,719,705,728,0,1,3,149,,8,3,,8,0.7201666666666667
22123,22123,67.0,-1.0,22.0,13.0,89.19641248391103,61,140,1292,728,719,706,728,0,1,3,149,,8,2,,8,0.7706666666666668
22126,22126,137.0,55.0,45.0,100.0,81.54140052758476,0,10,657,646,348,894,348,0,0,3,131,,11,2,,11,0.7636666666666666
22126,22126,114.0,49.0,39.0,100.0,74.46475676452586,0,109,716,730,153,872,716,0,1,3,131,,11,1,,11,0.7476666666666667
22127,22127,90.0,49.0,59.0,100.0,71.449282711585,0,151,728,718,165,809,728,0,0,3,131,,12,1,,12,0.7283333333333334
22129,22129,86.0,47.0,76.0,87.0,53.600373133029585,0,175,599,621,189,584,599,0,0,3,125,,14,2,,14,0.719
22130,22130,36.0,41.0,6.0,4.0,101.55294185792945,0,166,516,196,198,202,516,0,3,3,96,,15,0,,15,0.7426666666666667
22130,22130,35.0,39.0,3.0,-1.0,102.41581909060729,74,165,450,197,1292,200,165,0,3,3,95,,15,3,,15,0.7190000000000001
22130,22130,30.0,39.0,-1.0,-1.0,107.18675291284833,0,271,386,1292,1292,190,386,0,3,3,93,,15,1,,15,0.7353333333333334
22131,22131,16.0,63.0,-1.0,-1.0,119.6703806294607,0,352,225,1292,1292,259,225,0,2,3,87,,16,1,,16,0.8398333333333334
22132,22132,10.0,84.0,33.0,54.0,111.03603018840326,0,358,237,488,509,331,237,0,2,3,87,,17,3,,17,0.8098333333333334
22132,22132,7.0,89.0,21.0,54.0,106.77546534667971,18,361,243,482,515,354,361,0,1,3,87,,17,1,,17,0.8600000000000001
22134,22134,6.0,89.0,19.0,54.0,106.07544484940895,0,361,244,481,516,355,516,0,1,3,87,,19,1,,19,0.7090000000000001
22135,22135,6.0,89.0,17.0,54.0,105.38026380684383,0,362,245,480,517,356,480,0,1,3,87,,20,3,,20,0.7226666666666667
22136,22136,-1.0,67.0,53.0,86.0,99.29753269845128,0,1292,67,457,540,302,540,0,0,3,83,,21,3,,21,0.728
22137,22137,-1.0,47.0,49.0,92.0,109.29318368498559,0,1292,101,348,618,186,348,0,3,3,81,,22,0,,22,0.714
22139,22139,83.0,63.0,31.0,113.0,120.10412149464314,0,504,292,153,785,105,153,0,0,3,80,,24,1,,24,0.7066666666666668
22140,22140,83.0,73.0,31.0,134.0,120.56948204251356,0,516,394,165,903,28,165,0,1,3,77,,25,1,,25,0.7020000000000001
22141,22141,93.0,65.0,31.0,134.0,114.96521212958292,0,528,382,177,1025,40,177,0,1,3,74,,26,1,,26,0.7413333333333334
22142,22142,69.0,41.0,41.0,134.0,110.38568747804219,0,540,315,189,1082,52,540,0,1,3,71,,27,1,,27,0.7413333333333334
22142,22142,69.0,41.0,41.0,134.0,110.38568747804219,0,540,315,189,1082,52,189,0,1,3,71,,27,1,,27,0.7326666666666667
22144,22144,83.0,17.0,17.0,148.0,99.92497185388645,0,753,189,315,1282,206,189,0,3,3,67,,29,3,,29,0.7153333333333334
22145,22145,83.0,17.0,17.0,148.0,99.92497185388645,0,753,189,315,1282,206,753,0,3,3,67,,30,3,,30,0.7326666666666666
22146,22146,61.0,39.0,17.0,142.0,92.17917335276988,0,659,173,386,1266,309,386,0,2,3,65,,31,3,,31,0.7106666666666667
22147,22147,47.0,53.0,17.0,142.0,86.83317338436964,0,617,166,393,1259,376,1259,0,1,3,63,,32,1,,32,0.716
22149,22149,73.0,73.0,17.0,163.0,92.19544457292888,0,729,437,61,1223,256,1223,0,0,3,54,,34,0,,34,0.7166666666666667
22149,22149,101.0,73.0,47.0,164.0,98.43271813782245,0,851,598,78,1102,210,598,0,3,3,54,,34,1,,34,0.7639999999999999
22150,22150,101.0,73.0,47.0,148.0,101.55294185792945,0,859,657,126,1091,202,859,0,3,3,54,,35,3,,35,0.7186666666666667
22152,22152,116.0,93.0,69.0,122.0,113.22543883774529,0,882,723,311,960,179,960,0,3,3,54,,37,3,,37,0.739
22152,22152,106.0,97.0,62.0,116.0,116.21101496846157,0,797,728,399,955,174,728,0,3,3,54,,37,3,,37,0.7096666666666667
22152,22152,106.0,97.0,62.0,116.0,116.21101496846157,0,797,728,399,955,174,399,0,3,3,54,,37,3,,37,0.7463333333333333
22155,22155,90.0,96.0,62.0,78.0,128.70120434556935,0,742,640,533,936,155,936,0,3,3,52,,40,3,,40,0.732
22155,22155,90.0,86.0,62.0,78.0,128.00390619039717,0,659,599,528,931,258,599,0,2,3,52,,40,1,,40,0.7413333333333333
22155,22155,82.0,86.0,62.0,78.0,119.97082978791136,0,607,611,516,1077,330,516,0,2,3,52,,40,2,,40,0.7536666666666666
22155,22155,77.0,70.0,73.0,78.0,115.0,0,599,659,571,1149,436,599,0,2,3,52,,40,3,,40,0.7936666666666666
22156,22156,69.0,62.0,73.0,78.0,112.6454615153225,0,571,741,599,1173,452,599,0,2,3,52,,41,1,,41,0.7306666666666667
22157,22157,67.0,46.0,70.0,78.0,108.2266141020775,0,516,749,607,1196,565,516,0,2,3,52,,42,0,,42,0.773
22158,22158,75.0,38.0,62.0,78.0,106.17438485811914,0,442,753,611,1200,581,753,0,2,3,52,,43,3,,43,0.7716666666666667
22159,22159,90.0,22.0,46.0,68.0,102.41581909060729,0,386,761,659,1208,649,386,0,2,3,52,,44,2,,44,0.806
22160,22160,90.0,16.0,40.0,62.0,101.13357503816425,0,383,764,677,1211,667,1211,0,2,3,52,,45,1,,45,0.8376666666666667
22162,22162,112.0,12.0,36.0,62.0,96.46242791885346,0,315,690,753,1224,806,753,0,2,3,52,,47,1,,47,0.8386666666666668
22164,22164,123.0,12.0,36.0,62.0,93.55746896961247,0,201,806,765,1236,924,201,0,2,3,52,,49,2,,49,0.8383333333333334
22164,22164,123.0,12.0,36.0,62.0,93.38094023943002,0,200,810,679,1237,936,810,0,2,3,52,,49,2,,49,0.8063333333333333
22165,22165,123.0,12.0,36.0,62.0,81.58431221748455,0,248,936,691,1249,948,936,0,1,3,52,,50,3,,50,0.7023333333333334
22167,22167,103.0,32.0,36.0,62.0,71.80529228406496,0,308,1035,802,1259,958,1259,0,1,3,50,,52,3,,52,0.7903333333333334
22167,22167,99.0,36.0,36.0,62.0,69.85699678629192,0,320,1047,810,1261,960,810,0,1,3,50,,52,3,,52,0.7013333333333333
22168,22168,99.0,56.0,36.0,62.0,60.166435825965294,0,366,1131,920,1271,970,1271,0,1,3,50,,53,2,,53,0.7023333333333334
22169,22169,99.0,66.0,42.0,68.0,57.48912940721924,0,361,1161,933,1276,1043,361,0,2,3,50,,54,3,,54,0.7356666666666667
22171,22171,131.0,4.0,28.0,86.0,64.4980619863884,0,156,1223,1199,1040,1227,1223,0,1,3,40,,56,1,,56,0.7003333333333333
22172,22172,149.0,4.0,28.0,66.0,52.61178575186362,0,139,1235,1211,1018,1239,1211,0,1,3,37,,57,1,,57,0.7206666666666667
22173,22173,169.0,4.0,28.0,46.0,42.7551166528639,0,79,1245,1221,1008,1249,1008,0,1,3,35,,58,2,,58,0.7016666666666667
22173,22173,184.0,4.0,52.0,26.0,32.2490309931942,0,13,1259,1097,1135,1170,1259,0,0,3,31,,58,0,,58,0.7236666666666667
22175,22175,149.0,4.0,30.0,44.0,43.18564576337837,0,165,1115,1055,1280,1111,165,0,3,3,27,,60,3,,60,0.739
22175,22175,139.0,4.0,20.0,54.0,44.721359549995796,0,160,1110,972,1285,1074,972,0,0,3,25,,60,3,,60,0.707
22176,22176,125.0,4.0,20.0,68.0,46.486557196677836,0,153,1056,965,1190,1032,153,0,0,3,24,,61,3,,61,0.7333333333333333
22178,22178,138.0,4.0,52.0,42.0,37.73592452822641,0,91,996,834,1064,914,996,0,0,3,21,,63,2,,63,0.7763333333333333
22179,22179,138.0,4.0,52.0,42.0,37.73592452822641,0,91,996,834,1064,914,834,0,0,3,21,,64,3,,64,0.7663333333333333
22179,22179,131.0,28.0,68.0,42.0,45.60701700396552,0,9,1008,822,1022,855,1008,0,3,3,21,,64,0,,64,0.745
22179,22179,127.0,32.0,68.0,42.0,47.20169488482379,0,11,1010,820,1020,853,1020,0,3,3,21,,64,3,,64,0.7803333333333333
22180,22180,107.0,52.0,68.0,42.0,54.405882034941776,0,80,1020,810,1010,796,1020,0,0,3,21,,65,3,,65,0.726
22181,22181,107.0,52.0,68.0,42.0,54.405882034941776,0,80,1020,810,1010,796,810,0,0,3,21,,66,3,,66,0.7483333333333333
22182,22182,103.0,56.0,68.0,42.0,55.60575509783138,0,92,1022,802,1008,788,1008,0,0,3,21,,67,0,,67,0.7823333333333333
22183,22183,85.0,74.0,68.0,42.0,61.71709649683789,0,165,1046,766,999,725,165,0,3,3,21,,68,3,,68,0.706
22184,22184,85.0,76.0,68.0,42.0,62.48199740725323,0,164,1052,691,998,724,691,0,3,3,21,,69,3,,69,0.7543333333333334
22185,22185,85.0,80.0,68.0,42.0,64.03124237432849,0,162,1064,689,996,722,996,0,3,3,21,,70,3,,70,0.7386666666666667
22186,22186,91.0,98.0,68.0,60.0,67.11929677819934,0,153,1142,680,987,775,153,0,2,3,21,,71,0,,71,0.7903333333333333
22187,22187,97.0,104.0,68.0,54.0,65.5133574166368,0,150,1160,764,984,787,984,0,2,3,21,,72,3,,72,0.723
22188,22188,109.0,106.0,68.0,32.0,67.11929677819934,0,109,1286,753,973,841,753,0,3,3,21,,73,1,,73,0.734
22189,22189,109.0,104.0,68.0,30.0,68.0294054067798,0,103,1285,752,972,840,972,0,3,3,21,,74,2,,74,0.7163333333333334
22190,22190,125.0,76.0,84.0,30.0,70.8801805866774,0,9,1271,665,1107,913,1271,0,2,3,21,,75,2,,75,0.78
22191,22191,115.0,68.0,89.0,46.0,77.6659513557904,0,80,1259,608,1133,952,1259,0,3,3,21,,76,2,,76,0.7120000000000001
22192,22192,97.0,68.0,89.0,42.0,86.49277426467485,0,134,1250,599,1187,943,599,0,3,3,21,,77,1,,77,0.7046666666666668
22193,22193,95.0,68.0,89.0,42.0,87.47571091451616,0,140,1249,616,1223,942,1223,0,3,3,21,,78,1,,78,0.7353333333333333
22195,22195,93.0,68.0,75.0,68.0,94.83142938920619,0,177,1236,738,1236,900,177,0,0,3,21,,80,3,,80,0.7290000000000001
22196,22196,93.0,68.0,65.0,88.0,97.73944955850733,0,187,1226,728,1246,790,728,0,0,3,21,,81,3,,81,0.733
22197,22197,91.0,68.0,65.0,94.0,98.79271228182775,0,248,1223,725,1249,778,1223,0,0,3,21,,82,3,,82,0.73
