
0,0,-1.0,81.0,-1.0,-1.0,114.40279716860073,0,1292,516,1292,1292,794,516,0,0,3,206,,0,0,,0,0.7096666666666667
4,4,63.0,53.0,-1.0,71.0,71.449282711585,62,237,522,1292,386,809,386,0,0,3,68,,4,2,,4,0.775
4,4,62.0,51.0,-1.0,70.0,70.45565981523414,61,237,523,1292,386,805,237,0,0,3,68,,4,1,,4,0.739
6,6,69.0,134.0,143.0,114.0,87.32124598286491,0,427,98,183,153,1033,153,0,0,3,56,,6,2,,6,0.707
7,7,88.0,15.0,61.0,79.0,0.0,41,787,399,506,831,338,399,0,3,3,15,,7,0,,7,0.8204999999999999
7,7,91.0,12.0,49.0,88.0,0.0,35,775,323,512,834,408,834,0,3,3,15,,7,1,,7,0.7045
7,7,90.0,10.0,41.0,94.0,0.0,0,767,311,516,836,404,516,0,3,3,15,,7,0,,7,0.8241666666666667
8,8,88.0,10.0,41.0,96.0,0.0,30,716,305,454,837,403,716,0,3,3,15,,8,3,,8,0.7916666666666667
8,8,87.0,9.0,41.0,97.0,0.0,29,716,305,450,837,402,716,0,3,3,15,,8,1,,8,0.7973333333333332
9,9,86.0,4.0,49.0,107.0,0.0,0,721,275,386,842,299,386,0,0,3,15,,9,3,,9,0.829
10,10,84.0,-1.0,47.0,105.0,0.0,6,728,1292,333,799,233,728,0,3,3,15,,10,2,,10,0.9036666666666667
11,11,83.0,-1.0,45.0,104.0,0.0,5,728,1292,327,799,232,728,0,3,3,15,,11,1,,11,0.877
12,12,63.0,-1.0,31.0,84.0,0.0,0,737,1292,261,716,268,716,0,2,3,15,,12,1,,12,0.915
13,13,57.0,-1.0,31.0,78.0,0.0,0,740,1292,201,719,286,201,0,2,3,15,,13,1,,13,0.9176666666666669
14,14,39.0,-1.0,31.0,60.0,0.0,0,628,1292,210,728,398,728,0,2,3,15,,14,2,,14,0.9286666666666668
15,15,33.0,-1.0,31.0,60.0,0.0,0,599,1292,213,776,395,599,0,3,3,15,,15,0,,15,0.9073333333333333
16,16,33.0,-1.0,31.0,60.0,0.0,0,599,1292,213,776,395,213,0,3,3,15,,16,1,,16,0.8506666666666667
17,17,15.0,42.0,31.0,66.0,0.0,0,516,489,225,850,383,516,0,3,3,15,,17,1,,17,0.8186666666666667
18,18,15.0,42.0,31.0,66.0,0.0,0,516,489,225,850,383,225,0,3,3,15,,18,2,,18,0.8260000000000001
19,19,33.0,60.0,31.0,84.0,0.0,0,525,480,298,859,374,480,0,3,3,15,,19,3,,19,0.868
22,22,65.0,74.0,31.0,102.0,0.0,0,556,461,386,878,204,386,0,1,3,15,,22,2,,22,0.7323333333333333
23,23,65.0,81.0,41.0,92.0,0.0,0,576,456,430,883,209,456,0,1,3,13,,23,0,,23,0.8016666666666666
23,23,65.0,81.0,41.0,92.0,0.0,0,576,456,430,883,209,883,0,1,3,13,,23,0,,23,0.787
23,23,71.0,73.0,55.0,84.0,0.0,0,636,428,516,785,130,516,0,0,3,13,,23,3,,23,0.7769999999999999
24,24,81.0,73.0,65.0,84.0,0.0,0,666,348,511,753,100,348,0,0,3,13,,24,3,,24,0.7230000000000001
25,25,81.0,73.0,65.0,84.0,0.0,0,666,348,511,753,100,753,0,0,3,13,,25,3,,25,0.7703333333333333
27,27,111.0,73.0,95.0,108.0,0.0,0,883,409,496,665,46,883,0,3,3,13,,27,2,,27,0.7683333333333333
28,28,131.0,73.0,85.0,108.0,0.0,0,923,399,486,610,36,399,0,3,3,13,,28,2,,28,0.7416666666666667
29,29,135.0,77.0,81.0,108.0,0.0,0,1020,419,484,608,34,1020,0,3,3,13,,29,1,,29,0.7423333333333333
29,29,143.0,85.0,73.0,102.0,0.0,0,1024,435,480,604,30,480,0,3,3,13,,29,3,,29,0.7886666666666666
30,30,150.0,92.0,73.0,92.0,0.0,0,1034,455,475,599,25,599,0,3,3,13,,30,0,,30,0.8240000000000001
31,31,150.0,92.0,73.0,90.0,0.0,0,1040,540,474,583,24,540,0,3,3,13,,31,3,,31,0.8093333333333333
32,32,150.0,81.0,63.0,68.0,0.0,0,1130,529,463,516,123,516,0,2,3,13,,32,0,,32,0.7913333333333333
35,35,150.0,73.0,49.0,62.0,0.0,0,1289,516,561,387,168,516,0,3,3,13,,35,3,,35,0.7116666666666667
36,36,145.0,43.0,73.0,84.0,0.0,0,1271,498,691,298,331,1271,0,2,3,10,,36,0,,36,0.7816666666666667
36,36,145.0,43.0,73.0,84.0,0.0,0,1271,498,691,298,331,691,0,2,3,10,,36,3,,36,0.7096666666666667
38,38,119.0,23.0,89.0,68.0,0.0,0,1045,550,757,237,369,237,0,1,3,4,,38,1,,38,0.7296666666666667
39,39,121.0,31.0,97.0,68.0,0.0,0,1009,566,753,241,373,753,0,1,3,3,,39,2,,39,0.8390000000000001
39,39,131.0,41.0,107.0,68.0,0.0,0,1014,598,785,144,308,598,0,0,3,2,,39,3,,39,0.8116666666666668
40,40,129.0,53.0,116.0,68.0,0.0,0,1020,592,809,108,272,1020,0,0,3,1,,40,0,,40,0.7623333333333334
43,43,38.0,98.0,82.0,34.0,105.84894897919393,48,800,683,831,873,692,873,1,3,3,149,,43,3,,43,0.7020000000000001
43,43,36.0,97.0,81.0,33.0,104.92378186092989,47,806,683,831,873,691,873,1,3,3,149,,43,3,,43,1.0
43,43,30.0,92.0,76.0,32.0,102.15674231297707,0,873,703,829,871,688,873,1,3,3,148,,43,1,,43,1.0
43,43,6.0,74.0,58.0,26.0,96.76776322722355,0,885,719,823,865,789,885,1,2,3,145,,43,0,,43,1.0
47,47,136.0,26.0,106.0,100.0,104.0,0,188,551,594,503,677,188,1,3,2,122,,47,0,,47,1.0
47,47,136.0,14.0,102.0,100.0,108.46197490364999,0,109,545,641,509,661,641,1,0,2,121,,47,1,,47,1.0
47,47,136.0,10.0,102.0,100.0,109.2520022699813,0,101,543,643,511,627,511,1,0,2,120,,47,0,,47,1.0
50,50,56.0,86.0,99.0,116.0,80.62257748298549,0,662,430,606,505,1024,430,1,0,1,105,,50,1,,50,0.7226666666666667
51,51,66.0,40.0,44.0,126.0,59.464274989274024,0,717,511,440,17,528,511,1,0,1,66,,51,0,,51,0.7893333333333334
51,51,67.0,50.0,45.0,125.0,64.19501538281614,0,721,415,511,21,473,511,1,0,1,66,,51,3,,51,0.7116666666666667
51,51,85.0,32.0,59.0,120.0,65.11528238439882,0,804,311,500,115,449,311,1,1,1,66,,51,0,,51,0.7933333333333333
53,53,93.0,32.0,59.0,112.0,69.05070600652827,0,887,267,496,151,398,151,1,0,1,66,,53,1,,53,0.7226666666666667
53,53,109.0,32.0,59.0,96.0,76.94153624668537,0,919,188,488,159,331,188,1,0,1,66,,53,3,,53,0.7696666666666667
54,54,109.0,32.0,59.0,88.0,77.6659513557904,0,962,184,484,163,327,163,1,3,1,66,,54,0,,54,0.7450000000000001
57,57,152.0,32.0,93.0,32.0,97.49358953285082,0,1024,283,723,54,224,723,1,2,1,63,,57,2,,57,0.7046666666666667
57,57,145.0,32.0,115.0,32.0,86.95401083331349,0,944,174,852,105,337,852,1,2,1,60,,57,3,,57,0.7086666666666667
58,58,123.0,32.0,115.0,32.0,88.81441324469807,0,894,163,841,184,364,163,1,3,1,57,,58,3,,58,0.727
59,59,105.0,32.0,99.0,32.0,95.2102935611481,0,826,154,832,224,283,832,1,0,1,55,,59,0,,59,0.7026666666666668
60,60,93.0,32.0,87.0,32.0,100.12492197250393,0,832,148,785,260,247,832,1,0,1,54,,60,1,,60,0.702
60,60,81.0,32.0,59.0,32.0,109.40292500660117,0,846,134,628,367,166,628,1,3,1,50,,60,0,,60,0.7240000000000001
61,61,69.0,38.0,59.0,32.0,108.85311203635843,0,852,233,592,361,234,852,1,2,1,50,,61,0,,61,0.7206666666666668
61,61,65.0,42.0,59.0,32.0,107.29864864013899,0,810,245,561,352,246,561,1,2,1,49,,61,0,,61,0.731
62,62,45.0,56.0,45.0,32.0,99.76472322419383,0,723,349,466,247,351,723,1,2,1,47,,62,1,,62,0.8126666666666668
63,63,45.0,56.0,45.0,32.0,92.69843580125827,0,733,419,430,170,463,430,1,2,1,47,,63,3,,63,0.8083333333333333
64,64,45.0,56.0,59.0,32.0,88.09086218218096,0,740,426,423,163,526,163,1,2,1,47,,64,0,,64,0.7913333333333333
65,65,45.0,50.0,59.0,38.0,86.21484790916237,0,743,429,420,120,538,743,1,2,1,47,,65,2,,65,0.7080000000000001
69,69,91.0,128.0,139.0,98.0,84.43340571124678,0,564,80,69,336,803,564,1,0,1,40,,69,0,,69,0.7123333333333333
70,70,85.0,91.0,36.0,64.0,102.6498904042279,0,200,347,283,97,307,200,1,1,1,33,,70,3,,70,0.762
70,70,75.0,91.0,34.0,72.0,96.16652224137046,0,191,416,229,188,396,188,1,2,1,33,,70,2,,70,0.7956666666666667
70,70,73.0,91.0,34.0,70.0,95.46203433826454,0,190,449,223,225,402,449,1,2,1,33,,70,1,,70,0.8146666666666667
70,70,69.0,91.0,34.0,66.0,94.06912352095134,0,188,451,174,237,414,188,1,2,1,33,,70,3,,70,0.7906666666666666
71,71,69.0,91.0,34.0,48.0,87.72684879784524,0,179,460,165,311,479,311,1,1,1,33,,71,1,,71,0.7696666666666667
72,72,69.0,91.0,34.0,48.0,86.27861844049197,0,177,417,163,313,481,163,1,1,1,33,,72,0,,72,0.705
73,73,69.0,53.0,58.0,48.0,68.0,0,352,213,43,449,511,449,1,1,1,33,,73,1,,73,0.7426666666666666
77,77,131.0,115.0,151.0,113.0,0.0,173,350,493,47,311,1180,311,1,2,1,6,,77,2,,77,0.8380000000000001
77,77,139.0,137.0,155.0,117.0,0.0,156,430,484,56,403,1307,430,1,3,1,2,,77,3,,77,0.8196666666666668
77,77,140.0,136.0,154.0,116.0,0.0,155,430,484,56,403,1306,430,1,3,1,2,,77,3,,77,0.8243333333333334
80,80,102.0,56.0,47.0,46.0,115.10430052782563,0,13,1171,400,496,821,496,2,0,1,179,,80,2,,80,0.7216666666666667
80,80,82.0,66.0,47.0,26.0,110.4943437466371,0,3,1258,281,620,688,281,2,0,2,176,,80,0,,80,0.7203333333333334
80,80,60.0,88.0,47.0,20.0,109.2520022699813,0,121,1304,149,643,583,643,2,0,2,173,,80,3,,80,0.7370000000000001
81,81,36.0,104.0,47.0,20.0,114.61239025515522,0,269,1316,231,631,412,631,2,0,2,170,,81,0,,81,1.0
82,82,12.0,98.0,47.0,20.0,104.30723848324239,0,281,1253,336,486,424,281,2,1,2,167,,82,2,,82,1.0
83,83,4.0,98.0,47.0,20.0,106.50821564555478,0,317,1186,345,462,341,1186,2,0,2,166,,83,0,,83,1.0
86,86,58.0,66.0,96.0,104.0,111.73182178770737,26,933,977,281,152,1032,281,2,1,1,142,,86,0,,86,0.7376666666666666
86,86,57.0,65.0,97.0,104.0,111.03603018840326,25,933,977,281,153,1033,281,2,1,1,142,,86,0,,86,0.7425
86,86,49.0,57.0,105.0,104.0,107.62899237658968,0,970,995,246,158,1038,158,2,1,1,142,,86,2,,86,0.7943333333333333
86,86,34.0,42.0,120.0,104.0,101.21264743103995,10,1000,1090,146,306,1048,1090,2,1,1,142,,86,3,,86,0.7991666666666667
88,88,22.0,30.0,130.0,104.0,96.51942809610924,2,1078,1086,150,344,1056,1078,2,1,1,142,,88,1,,88,0.8160000000000001
90,90,21.0,19.0,131.0,104.0,95.4148835350125,0,1083,1081,155,350,1062,350,2,1,1,142,,90,2,,90,0.8053333333333333
91,91,21.0,13.0,131.0,104.0,97.082439194738,0,1086,1078,158,405,1065,158,2,1,1,142,,91,1,,91,0.7176666666666667
91,91,21.0,13.0,133.0,98.0,99.40321926376429,0,1090,1000,162,458,1069,1090,2,1,1,142,,91,2,,91,0.8033333333333333
94,94,67.0,66.0,46.0,53.0,107.33592129385204,0,1134,476,305,496,606,496,2,0,1,124,,94,3,,94,0.7163333333333333
94,94,67.0,66.0,34.0,41.0,105.30432089900205,0,1090,425,341,490,570,1090,2,0,1,123,,94,3,,94,0.7186666666666667
95,95,89.0,70.0,16.0,23.0,100.89598604503551,0,1079,357,417,424,437,424,2,3,1,120,,95,3,,95,0.7233333333333334
96,96,91.0,72.0,16.0,23.0,99.92497185388645,0,1078,358,416,423,436,1078,2,3,1,120,,96,0,,96,0.7130000000000001
96,96,99.0,69.0,16.0,23.0,96.04686356149273,0,1000,362,412,419,432,412,2,3,1,119,,96,2,,96,0.706
98,98,91.0,59.0,40.0,23.0,89.62700485902673,0,929,374,583,443,328,374,2,0,1,116,,98,0,,98,0.7033333333333334
98,98,91.0,53.0,48.0,23.0,88.95504482602435,0,925,320,607,439,304,439,2,0,1,115,,98,3,,98,0.7113333333333334
99,99,85.0,29.0,72.0,23.0,85.09406559801923,0,842,179,718,427,208,179,2,3,1,112,,99,1,,99,0.7373333333333334
100,100,85.0,29.0,72.0,23.0,85.09406559801923,0,842,179,718,427,208,427,2,3,1,112,,100,0,,100,0.7213333333333334
103,103,75.0,64.0,125.0,39.0,118.92854997854805,0,182,424,898,129,20,424,2,3,1,78,,103,0,,103,0.7573333333333334
104,104,9.0,76.0,49.0,43.0,83.81527307120105,57,515,814,694,166,482,166,2,2,1,53,,104,0,,104,0.7603333333333334
104,104,6.0,72.0,50.0,54.0,78.40918313565064,50,519,734,631,122,513,631,2,1,1,53,,104,0,,104,0.7056666666666667
104,104,5.0,70.0,51.0,55.0,77.62087348130012,49,519,728,631,122,514,631,2,1,1,53,,104,1,,104,0.7076666666666668
104,104,-1.0,52.0,55.0,69.0,70.76722405181653,0,1379,663,636,92,523,663,2,1,1,53,,104,3,,104,0.8323333333333334
105,105,-1.0,24.0,62.0,86.0,61.220911460055866,26,1379,599,643,28,537,643,2,1,1,53,,105,1,,105,0.7859999999999999
106,106,-1.0,22.0,63.0,85.0,60.60528029800704,25,1379,593,643,28,538,643,2,1,1,53,,106,1,,106,0.8013333333333333
107,107,-1.0,12.0,65.0,83.0,57.688820407423826,0,1379,555,646,25,543,555,2,1,1,53,,107,1,,107,0.782
108,108,42.0,44.0,65.0,75.0,69.9714227381436,0,517,427,620,17,382,427,2,3,1,53,,108,0,,108,0.7833333333333332
109,109,38.0,56.0,51.0,77.0,76.02631123499285,0,507,310,572,9,332,507,2,0,1,53,,109,0,,109,0.7833333333333332
110,110,38.0,52.0,51.0,81.0,77.6659513557904,0,476,286,496,7,320,286,2,0,1,53,,110,0,,110,0.7833333333333332
111,111,38.0,52.0,51.0,81.0,77.6659513557904,0,476,286,496,7,320,496,2,0,1,53,,111,3,,111,0.7833333333333332
114,114,72.0,81.0,-1.0,-1.0,105.67875850898325,0,516,658,1292,1292,585,516,0,0,3,201,,114,2,,114,0.7053333333333334
116,116,59.0,151.0,48.0,77.0,117.44360348695028,14,598,1101,479,70,172,598,0,3,3,122,,116,2,,116,0.7863333333333333
116,116,58.0,150.0,48.0,78.0,118.06777714516353,13,598,1101,478,70,171,598,0,3,3,122,,116,3,,116,0.7236666666666667
116,116,76.0,128.0,32.0,81.0,132.9661611087573,0,632,1223,456,101,149,456,0,3,3,122,,116,0,,116,0.7893333333333332
117,117,76.0,128.0,32.0,81.0,138.62178760930766,0,703,1215,424,225,121,225,0,0,3,122,,117,3,,117,0.7253333333333333
118,118,76.0,128.0,32.0,84.0,141.4213562373095,0,699,1211,348,221,97,1211,0,0,3,122,,118,3,,118,0.7253333333333333
118,118,76.0,128.0,32.0,84.0,141.4213562373095,0,699,1211,348,221,97,348,0,0,3,122,,118,3,,118,0.7396666666666667
119,119,76.0,144.0,48.0,76.0,141.53444810363305,0,691,1203,340,213,4,691,0,1,3,122,,119,3,,119,0.7103333333333334
120,120,76.0,144.0,48.0,76.0,141.53444810363305,0,691,1203,340,213,4,213,0,1,3,122,,120,0,,120,0.751
121,121,92.0,126.0,64.0,66.0,130.41855696180662,0,761,1161,399,52,80,399,0,2,3,122,,121,2,,121,0.7453333333333334
122,122,92.0,110.0,64.0,50.0,124.19742348374221,0,753,1089,443,44,128,753,0,2,3,122,,122,3,,122,0.7616666666666668
123,123,92.0,102.0,64.0,44.0,122.57650672131263,0,749,1065,540,40,164,540,0,3,3,122,,123,3,,123,0.786
124,124,92.0,72.0,64.0,44.0,127.31064370271639,0,641,936,525,25,264,936,0,2,3,122,,124,0,,124,0.7926666666666666
125,125,84.0,54.0,64.0,44.0,121.26417442921878,0,607,892,516,105,318,516,0,2,3,122,,125,3,,125,0.7603333333333333
126,126,78.0,48.0,64.0,44.0,119.33147112141039,0,604,810,513,123,348,810,0,2,3,122,,126,1,,126,0.7543333333333333
127,127,70.0,56.0,64.0,44.0,122.44182292011173,0,600,814,509,177,344,177,0,3,3,122,,127,1,,127,0.7853333333333333
128,128,68.0,58.0,64.0,46.0,123.22743201089601,0,599,815,508,178,343,599,0,3,3,122,,128,0,,128,0.7126666666666667
