
19469,19469,59.0,43.0,47.0,71.0,106.17438485811914,12,736,599,571,154,642,599,0,0,3,159,,3,2,,3,0.7210000000000001
19469,19469,60.0,44.0,48.0,71.0,105.67875850898325,11,736,599,571,155,636,599,0,0,3,158,,3,2,,3,0.7256666666666667
19471,19471,57.0,49.0,53.0,70.0,96.04686356149273,0,607,386,500,184,400,386,0,1,3,151,,5,2,,5,0.7746666666666667
19472,19472,121.0,34.0,59.0,71.0,105.19030373565806,0,932,385,399,540,194,399,0,1,3,136,,6,3,,6,0.7003333333333334
19472,19472,121.0,34.0,59.0,71.0,105.19030373565806,0,932,385,399,540,194,540,0,1,3,136,,6,3,,6,0.7133333333333334
19472,19472,145.0,20.0,35.0,47.0,99.92497185388645,0,1071,333,269,399,206,399,0,1,3,133,,6,3,,6,0.7203333333333333
19472,19472,148.0,20.0,27.0,39.0,98.43271813782245,0,1095,309,237,317,210,237,0,1,3,132,,6,2,,6,0.71
19474,19474,148.0,20.0,27.0,15.0,94.83142938920619,0,1191,202,126,237,222,237,0,1,3,129,,8,1,,8,0.706
19477,19477,90.0,73.0,92.0,77.0,94.14881836751856,0,937,699,712,810,317,810,0,2,3,111,,11,1,,11,0.7198333333333333
19478,19478,80.0,57.0,57.0,77.0,125.60254774486066,54,948,884,597,831,340,948,0,1,3,111,,12,3,,12,0.7078333333333334
19479,19479,85.0,97.0,25.0,101.0,82.0792300158816,0,1020,960,267,956,387,960,0,3,3,91,,13,3,,13,1.0
19479,19479,85.0,97.0,25.0,101.0,82.0792300158816,0,1020,960,267,956,387,1020,0,3,3,91,,13,3,,13,1.0
19479,19479,91.0,103.0,17.0,99.0,83.6719785830358,0,1016,956,291,960,383,960,0,3,3,90,,13,1,,13,1.0
19482,19482,117.0,166.0,74.0,142.0,108.00462953040486,0,361,66,761,386,1192,361,0,3,2,83,,16,1,,16,0.7503333333333335
19483,19483,117.0,126.0,40.0,86.0,98.3107318658548,0,189,292,702,603,931,189,0,1,2,83,,17,0,,17,0.718
19483,19483,133.0,105.0,64.0,76.0,88.54377448471462,0,22,381,598,746,956,598,0,1,2,83,,17,2,,17,0.7053333333333334
19485,19485,99.0,159.0,102.0,116.0,117.06835610018618,18,572,189,637,525,1121,189,0,3,2,58,,19,1,,19,0.737
19485,19485,89.0,155.0,88.0,112.0,113.20777358467925,0,584,186,691,528,1114,691,0,3,2,58,,19,2,,19,0.72
19485,19485,70.0,150.0,64.0,93.0,104.30723848324239,0,648,179,810,535,1050,810,0,0,2,58,,19,1,,19,0.7543333333333334
19486,19486,66.0,150.0,60.0,89.0,102.62553288534,0,660,177,812,537,1038,177,0,0,2,58,,20,0,,20,0.7270000000000001
19486,19486,60.0,150.0,56.0,83.0,101.51354589413178,0,678,129,815,540,985,540,0,1,2,58,,20,0,,20,0.792
19487,19487,58.0,150.0,56.0,83.0,102.07840124139877,0,753,123,816,455,986,753,0,1,2,58,,21,0,,21,0.7646666666666667
19488,19488,36.0,152.0,56.0,83.0,108.70602559196064,0,809,24,827,399,997,399,0,1,2,58,,22,1,,22,0.8280000000000001
19489,19489,34.0,154.0,56.0,83.0,109.34349546269316,0,883,25,828,400,998,883,0,1,2,58,,23,1,,23,0.724
19490,19490,22.0,154.0,56.0,83.0,113.27841806805037,0,907,31,834,406,1004,834,0,1,2,58,,24,0,,24,0.7313333333333333
19494,19494,10.0,122.0,108.0,127.0,140.0142849854971,0,1291,213,669,149,1136,213,0,2,2,58,,28,3,,28,0.7893333333333334
19494,19494,10.0,146.0,121.0,151.0,145.83552379307312,0,1279,201,578,97,1289,201,0,3,2,58,,28,2,,28,0.7943333333333333
19496,19496,30.0,130.0,128.0,166.0,122.58874336577564,0,1114,516,432,169,1249,516,0,3,2,58,,30,3,,30,0.7053333333333334
19496,19496,58.0,150.0,128.0,166.0,115.8792474949678,0,984,500,276,185,1233,984,0,3,2,58,,30,1,,30,0.7026666666666667
